path,true,pred
/data/dataset/Spam_–_Inbound/abce6cb01bc9259045ad766f034bcbe3/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/abec4e10932eca50b90efd6e1dba1053/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/abf120df47300a1013181930116d43ca/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/abfde16b1b4c6910ba8f539f034bcb93/12_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/abfde16b1b4c6910ba8f539f034bcb93/18_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/abfde16b1b4c6910ba8f539f034bcb93/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/abfde16b1b4c6910ba8f539f034bcb93/9_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ac0ee7601beaa0101cfdeac3b24bcba7/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ac19eb14937d4210b90efd6e1dba107c/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ac5f48011b38e51045ad766f034bcb63/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ac9115201b20e01824c255b62a4bcb66/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/acee70991bd7701024c255b62a4bcbf5/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ad1fccb51bdc85901cfdeac3b24bcb75/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ad25699e1b290910b2eda8ecbc4bcb95/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ad2797701b39c950b2eda8ecbc4bcbc3/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ad571ec01bc8685024c255b62a4bcbc4/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/adb02c001b5ad55024c255b62a4bcbf8/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/adda87f8477fb150072fbf12516d43da/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/adda87f8477fb150072fbf12516d43da/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/adda87f8477fb150072fbf12516d43da/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ade9ccd51bc009101cfdeac3b24bcbf0/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/adfe3d8d47519210efc6767b416d431e/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ae5357961bd17c105edd43b4bd4bcb2f/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ae55d02a9340e2d05a9f30edfaba10bd/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ae55d02a9340e2d05a9f30edfaba10bd/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/aeaa914b47350e50d8618571516d43c1/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/af22a8781b23e550048e0d87cc4bcb7c/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/af63b5901b9a995024c255b62a4bcb05/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/af9af05c1bf2b01047cfffbf034bcbd3/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/afc817651b2ee8101cfdeac3b24bcb59/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b0238f34934d5a507295330efaba1014/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b0314fd4939e9690b90efd6e1dba1022/1_Urgent - Re_ Email Forward for Freda Maideen - Fw_ Request for Repayment of Loan (1).eml,benign,benign
/data/dataset/Spam_–_Inbound/b06fdc6a93728a10d557b2f17cba1022/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b10be42c1b705d1024c255b62a4bcb02/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b14cbc1e1bb9e15027278556cc4bcb73/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b161636a1bef6d9027278556cc4bcb7a/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b18b2e3b1baa115424c255b62a4bcbed/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b1aaffd14732b550072fbf12516d43d6/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b1e088821b6fe15024c255b62a4bcb00/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b1e8d68d47d95210476eeaaf016d4346/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b1ecbb6e1bc56110ba8f539f034bcb59/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b21d36ba1b48c1501cfdeac3b24bcb9b/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b26c91cd1b22a4101cfdeac3b24bcb64/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b2741c0d1b9cb510ba8f539f034bcb2d/3_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b2741c0d1b9cb510ba8f539f034bcb2d/5_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b2c02e1c1b9070105edd43b4bd4bcba2/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b30f2a331b5a0d109068c992604bcb62/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b31549381bcd259045ad766f034bcbd0/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b31549381bcd259045ad766f034bcbd0/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b357aaa193ad165036c870d74dba1002/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b39f7f021b5fd494b2eda8ecbc4bcb7c/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b3a8f8341bbee590b2eda8ecbc4bcb59/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b3b29c5a1bd86190ba8f539f034bcb40/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b3d8ae7b93d85e9036c870d74dba102a/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b3def04393bcde1036c870d74dba10a7/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b414b8161be3a55024c255b62a4bcbc7/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b44066aa1ba36d9027278556cc4bcb8d/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b493836a4703f910476eeaaf016d433c/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b4c901c61b20a1105edd43b4bd4bcb51/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b4dd40671bb4e95045ad766f034bcbaa/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b522abc393aa751036c870d74dba1038/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b56f83f447bf7550efc6767b416d43a2/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b578b39a1b6fb4101cfdeac3b24bcb67/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b59ddf411bb1b81027278556cc4bcb21/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b5c200a51ba0b990ba8f539f034bcbd4/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b5c697061b3a281047cfffbf034bcb4e/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b5c697061b3a281047cfffbf034bcb4e/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b5c697061b3a281047cfffbf034bcb4e/2_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b5e024b71b51495024c255b62a4bcbee/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b604dac81bac21105edd43b4bd4bcb91/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b60c2fc71bc0991045ad766f034bcb07/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b62799cd1b6ce5105edd43b4bd4bcbe8/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b634f6281bedb4109068c992604bcb7c/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b66c77f01b4885101cfdeac3b24bcb93/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b6781a22476646d0d8618571516d4313/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b6781a22476646d0d8618571516d4313/11_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b6781a22476646d0d8618571516d4313/12_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b6781a22476646d0d8618571516d4313/3_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b6781a22476646d0d8618571516d4313/7_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b6b822851b4de59045ad766f034bcb41/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b6c3ac141bcfc1109068c992604bcbed/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7994f781b49e4d024c255b62a4bcb7f/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b7a4df2947b75610d8618571516d439d/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7a4df2947b75610d8618571516d439d/11_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7a4df2947b75610d8618571516d439d/12_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7a4df2947b75610d8618571516d439d/16_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7a4df2947b75610d8618571516d439d/17_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7a4df2947b75610d8618571516d439d/7_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b7c371341bdf211027278556cc4bcb6c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b82d287c1be865105edd43b4bd4bcbbb/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b8533bb81b8485101cfdeac3b24bcb09/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b89aebf51b6f2550b2eda8ecbc4bcb58/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b923a78b1b7a385047cfffbf034bcbdd/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/b94645ae474c0290efc6767b416d4350/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/b9f6165f1bc3741047cfffbf034bcb8e/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ba1bbf711b649990ba8f539f034bcbd6/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ba201a5f1b5af190048e0d87cc4bcba7/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ba6bfcfe93bd1e10b90efd6e1dba1063/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/babb2e391bb6a41047cfffbf034bcb60/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bafa8e06930b9e100d60b9aefaba10e7/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bb4d8c181bd02150ba8f539f034bcb67/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/bb72ca531b64b5109068c992604bcbaa/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bbf8669c3b182a103363d334c3e45ab2/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/bc01412a1bdf64905edd43b4bd4bcb21/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bc23f74c1bdc1110ba8f539f034bcb7f/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/bc45d16f1b0ba55081d2c8486b4bcbc1/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bcb3935893554a500d60b9aefaba1034/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bcfcd9471b35ac1427278556cc4bcb6f/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bd5cf4341bd2f51027278556cc4bcb2c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bd6234a21b34a15045ad766f034bcb02/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bd9171701b3e2990b2eda8ecbc4bcb7d/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bdfac4ad1b41e99045ad766f034bcb4b/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bf2497001b7c991024c255b62a4bcb06/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bf736b4193561e900d60b9aefaba106c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bfbf559e93eaca90b90efd6e1dba107e/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bfc5084e1bfb68505edd43b4bd4bcb92/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bfcc1acc1bfc21505edd43b4bd4bcbcc/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/bfd6f61d47eb7190efc6767b416d4368/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bfdaad6e1b83ed1081d2c8486b4bcb2a/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bfdf84f21bba5810b2eda8ecbc4bcb05/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/bfe659c093224e50d557b2f17cba10e1/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/bff54aae1b45051027278556cc4bcb8e/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c01665911ba3ad1024c255b62a4bcb6c/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c03d79141bd37c1047cfffbf034bcb2f/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c06797631bd309d09068c992604bcbeb/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c0be5fde93399e100d60b9aefaba10bd/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c0d7f6da9303da14d557b2f17cba104c/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c0d95db01bdb6510b2eda8ecbc4bcb99/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c0fe290d1bf2201047cfffbf034bcb48/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c11d1ce91b7d3c1027278556cc4bcb25/2_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c12cd6a61b8fed1081d2c8486b4bcb3c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c14ea02e1b1ce190ba8f539f034bcb5c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c17e7f9e1baa151424c255b62a4bcbb4/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c18378de47a202d0d8618571516d433b/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c1a53b301b82299027278556cc4bcbab/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c1c8b0cb47a34250efc6767b416d43a4/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c243b94f93b50e50d557b2f17cba10b5/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c332d5ee1bcbad1081d2c8486b4bcbc7/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c345723c47a40a10efc6767b416d43b1/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c386bada87ec3990f2f90d47cebb3566/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c39af05c1bf2b01047cfffbf034bcb35/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c3b79bcd872d3950f2f90d47cebb3566/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c3edd21c1bb8b51045ad766f034bcb3a/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c460cdcd1b862c10b2eda8ecbc4bcb07/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c4bd12191bd2251427278556cc4bcb7d/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c4e04bf8934c1ed07295330efaba10e9/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c4e1243c1b3ae590b2eda8ecbc4bcb88/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c4e3d4851b78e51045ad766f034bcb4b/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c4fe5ac21b8341509068c992604bcbd4/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c5d8daf31b20281024c255b62a4bcbf0/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c5d8daf31b20281024c255b62a4bcbf0/2_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c633a8101bd2781045ad766f034bcb11/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c6475a5a1baaf0d0ba8f539f034bcb72/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c67ccf7d1bf4351045ad766f034bcb0d/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c70fcbcf1bac3890ba8f539f034bcb06/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c75cf6a71bd0c1d01cfdeac3b24bcbfc/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c767daeb4734ca10840fb451516d43ba/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c79b10d41ba8b4509068c992604bcb59/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c7f7116593d30a1036c870d74dba10fc/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c83146ca1b75641427278556cc4bcb51/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c85767e847a2c290d8618571516d43ad/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c8f2af221b86c1105edd43b4bd4bcb3b/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c92bd54f93bd86505a9f30edfaba1077/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c97c9ffe470b7d50072fbf12516d4374/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c98cb8c81b10a05424c255b62a4bcba1/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/c9dd55341b45659045ad766f034bcba4/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/c9ef2a3e476e7110072fbf12516d4381/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ca021e731b50e8d424c255b62a4bcb31/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ca0b220a1bffe15045ad766f034bcbe8/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ca2091d91bd0ec5424c255b62a4bcb2b/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ca2628cf1bbe19101cfdeac3b24bcbb0/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ca49e9e11b5d1dd01cfdeac3b24bcb9a/0_thousands of Natural Busty Girls that want Hookup!.eml,benign,benign
/data/dataset/Spam_–_Inbound/ca797e32932d06500d60b9aefaba10aa/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ca7abe7f1be8191024c255b62a4bcbf5/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ca92dda51bf42d1045ad766f034bcb9f/4_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cac379111b17b01024c255b62a4bcb49/1_message (2).eml,benign,benign
/data/dataset/Spam_–_Inbound/cac657781b38a51045ad766f034bcbf0/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cb0017e4476a8290d8618571516d4353/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cb25dbaf1bab68105edd43b4bd4bcb6c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cb50cc4f1bcc191045ad766f034bcb5b/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cb54b4c31be0911024c255b62a4bcb46/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cbc28a441b2270905edd43b4bd4bcb04/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cbc4ccf31bb994945edd43b4bd4bcb29/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cbe14f241b9c645424c255b62a4bcb1b/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cbf75e7c1b3321509068c992604bcbe9/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc09479d9399561036c870d74dba1025/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc4e020c931186500d60b9aefaba10f4/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc50d2e393df9690d557b2f17cba10f8/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc5a2a721becb490ba8f539f034bcb10/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc5c5b9a1b2e4d509068c992604bcbf2/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc5f59561bb5255027278556cc4bcbbe/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc5fe56a477bce90efc6767b416d4341/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cc76ea871b7fa1900dbaec21b24bcbda/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cc8e1d231b346d5045ad766f034bcb2e/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cd2106a11be1ec5027278556cc4bcbcf/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cd7708e81bb734501cfdeac3b24bcb99/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cd8579d8473f0e50efc6767b416d4323/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cd9205201b16751081d2c8486b4bcb83/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cdbebbcc1bdced10ba8f539f034bcbc1/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ce20f33f1bcfa0505edd43b4bd4bcb1d/0_INC2196135message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ce3388c3470f7d10476eeaaf016d4353/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ce62dd421be0a1105edd43b4bd4bcb3d/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/ce6c38411bfa5510b2eda8ecbc4bcb15/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ce74a6851bdef91024c255b62a4bcb63/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/ce9ba8131bead91424c255b62a4bcb4f/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cea5b1551b493c105edd43b4bd4bcb67/0_Canada's Ruthlessly Easy Loan Option That You Have Been Waiting For. Easy & Secure. Apply Online.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cede4c1f1b83255081d2c8486b4bcbd5/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cf080d361b10a590ba8f539f034bcbc4/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/cfe19979937d4e105a9f30edfaba10e3/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/cffdff8c93dbf11036c870d74dba1092/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d02c589b1b7b905024c255b62a4bcbdc/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d07f38711bfb49109068c992604bcbdc/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d08a54581b47d1501cfdeac3b24bcb1c/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d09449f41b1705909068c992604bcb2a/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d0b50b111b506950ba8f539f034bcbcb/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d1189394477b9e10d8618571516d4313/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d149e9311becac1824c255b62a4bcbf3/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d1548d4a47144ad0476eeaaf016d43ce/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d1548d4a47144ad0476eeaaf016d43ce/13_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d1548d4a47144ad0476eeaaf016d43ce/6_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d1610bc693800a5036c870d74dba1018/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d1677cee1b394510b2eda8ecbc4bcb29/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d18d92f11bbcad1045ad766f034bcb7b/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d18d92f11bbcad1045ad766f034bcb7b/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d18e40de1b49b0505edd43b4bd4bcb14/2_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d1908d381bafa4d05edd43b4bd4bcbcd/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d20808151b41699045ad766f034bcb58/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d2459ded1be5bd50ba8f539f034bcb04/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d249f6281bd8645424c255b62a4bcb95/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d249f6281bd8645424c255b62a4bcb95/4_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d2705e7d9359da1036c870d74dba1037/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d2ad02551be3659081d2c8486b4bcb03/1_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d2c3982d47401e14072fbf12516d435b/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d2ef0a241b182550ba8f539f034bcb00/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d2f568fc1be995101cfdeac3b24bcbd3/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d2fd12a61baf295024c255b62a4bcb8a/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d2fe3d3c1bf5f41027278556cc4bcbb7/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d37179484706d210d8618571516d432e/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d376746a1b9ce190ba8f539f034bcb77/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d38aec7e93f99a10d557b2f17cba10cd/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d38ff8491b16611427278556cc4bcb2c/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d38ff8491b16611427278556cc4bcb2c/2_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d38ff8491b16611427278556cc4bcb2c/3_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d38ff8491b16611427278556cc4bcb2c/7_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d395de451b5199d01cfdeac3b24bcb7b/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d41914a21b51bc105edd43b4bd4bcb40/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d43a1913934a9e500d60b9aefaba102b/2_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d43fb0f947b002d0072fbf12516d43f1/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d46be1181be809d01cfdeac3b24bcb8e/1_message.eml,benign,benign
"/data/dataset/Spam_–_Inbound/d4cb80911b185910ba8f539f034bcb35/0_Over 60,000 euros per month net? It is easy with this autobot_ Allows you to earn from 900 dolla.eml",benign,benign
/data/dataset/Spam_–_Inbound/d4e8d99f1b1345d09068c992604bcb04/2_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d52f67111b7015101cfdeac3b24bcbe0/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d5443a261b25c910b2eda8ecbc4bcbd3/0_message.eml,benign,benign
/data/dataset/Spam_–_Inbound/d55c21db1b99651045ad766f034bcbc9/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d56e59c71b48e01424c255b62a4bcbad/0_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d5ac68651beb2cd05edd43b4bd4bcb73/1_message.eml,benign,malicious
/data/dataset/Spam_–_Inbound/d5b737ec1bb37c5047cfffbf034bcb00/0_message.eml,benign,benign
